Sentiment,Text
1,@azuleado My Dad is Puerto Rican. I speak very little spanish. I learned a lil somethin' in middle school &amp; high school.
1,@azulfi ohh i thought that honor belonged to kim kardashian
1,@azulsincorazon just myself.
0,@azulskies i wanna see it but im not near internet
1,@AzureFalls Stick insects four of them. I used to keep them but only one baby survived. I call him Stumpy hehe
1,@AzureKitsune Dude... AdultSwim was the suck a looooooong time ago. CN is just taking more time to catch up with the suck train.
1,"@azurelunatic it'll be simple, but it'll be something "
0,@azuriscaine my dad. And my baby girl. *Where words fail music speaks*
0,"@azuritetalk Remember me at all, pally? "
0,@azuritetalk This is concerning me. What is wrong?
0,"@azuritetalk Uh oh, what happened? "
1,@Azuritetalk Wow that's insane. o.o Well tell me if you get it to work. I want to try it if it does.
1,@azuwanjuna Hey! please check out www.myspace.com/daysdifference -band of two sets of brothers! good band! i hope you like them!
0,@azuwanjuna yep just sent them off tadi
0,"@Azzaroo I met like everyone apart from her, how shit is that man even gareth met her twice even!!"
1,@azzi thanks for the tip!
0,"@azzmonkey My Twit is acting up, I can't see my @ replies or my DM's "
0,@azzmonkey still thinking about it... i have until monday to decide... its a nice pay raise.. iono man... my fam
0,@azzmonkey the future bf buggin out... lol cause i barely have time to call his ass.. blah.. and by the time hes done with practice..
0,@AzzyMichelle too long I MISS YOU *bawls*
1,@azzywazzy It's lovely here
0,@b The unfortunate drawbacks of a one character user name Hope you had a great vacation!
1,@B__ Very cool!!!! Please tweet from the phish show! rock on my new friend!
1,@b_b_b_a_r_t nope the XL was the first one
0,@B_Barnett Darn! I'll try to be patient + hope someone gets it on YouTube soon... I'm going thru HL withdraw!
0,@B_Barnett I did not really see that coming
1,@b_belly_84
0,@B_Bex wud love to apply for job but would prob spend all day getting there n bk plus have no money as all spent on petrol was mn wage
0,@b_club afraid i will have to wait. sprinkle will have to tell me about ur site. my dialup hates videos/sound/pictures .
1,@b_club Deciding WHAT to do is sometimes the hardest part
0,@b_club hey. give shout outs when ur box is empty. i am trying to call. miss ya much
1,"@b_club I graduated law school just a year ago, does that count? "
1,@b_club lol u have proof canada loves you?? Too funny
1,@b_club Montreal
0,@b_club probably couldnt get it shipped to Ireland anyway http://bit.ly/SWwkV
0,@b_club Shoot! that's long distance!
0,"@b_club Tay, tried to leave a message at the bclub office about my order but mailbox was full "
1,"@b_club Thanks for the update!!!! We're all sitting here, wishing we were there. Hope @SiouxSinner is having a fab time "
0,@b_club that's awesome!! But it stinx 4 me no internet @ old place as of last night and none @ the new place til tuesday
1,@b_club where's my love Tay?!
1,@B_Coll hey ya
0,@B_Cutno Guess you NEVER focused at a relationship because you sucked at that!!!!!
1,@b_easy mauhhhhhhhhhhhhhhhhhhhhh xoxoxooxo huggs and kisses*
0,@b_easy if I knew how to find it I'm not blackberry savvy
0,@B_Flyy_ so the fuck what lol...im goin out too
0,@B_FRIZZZ I know! Thrilled! Oh my ankel is killing me. I can't believe I was attacked by poison ivy! oh and I was born out of love! haha
0,@b_good_ I will but apparently you have to be following me in order for me to DM you
1,"@B_JayWrite hey bro, aite goodlookin ima hit ya boy up.Cuz my myspace needs to b redone forreal!ttyl "
1,@B_JIZZLE awww yay thats very soon... weeeeee
0,@b_kelly me too
1,@b_kellyI find out about something next week...PS follow @Northwestnick please... He wants to be a twitter buddy...thanks
1,@b_Klaus you're always chilling watching sportscenter before bed! Talk about no life! Lol JK hun
1,@B_Lina04: I'm tired and I have a tiny headache : / but Ill be good. Getting ready to play some ball
0,"@b_liz Yep, probably! Problem is there's a lot of meat in there and nothing exciting to eat "
0,@b_luca the song makes me think of mikey
0,"@b_luxe Aw B, feel better. I love you."
0,@B_NERD well i know it true did u not forget the presells he did on he release date? hes a hater! Even B said she didnt know about that 1
0,@B_Nikki_B tifffff... iono wht to do for my bday! Ugh. Lol. I live so far from LA andddd my bday is on a monday
1,@B_Now there will be much drunk tweeting that weekend. Beware.
0,@B_of_NardandB my air is broke in my car and apt so im bugging right now i feel the road rage coming!
1,@b_positive
1,@b_positive it is indeed mario kart.
1,@b_radley I get to be the one to talk to you about #Global &amp; @wantsa next week. looking forward to it!
0,@B_RadW not sure how to respond. Especially since you invited them.
1,@B_re_ezy: veronica and I are wearing our bikini tops. and @tilde_ I can't wait to see your white tshirt contest.
0,@B_Real420 SEE YOUR ALREADY IGNORING ME AGAIN. Thanks for 4getting me
0,@B_Real420 Why?
0,@B_Real420 will @Cypress_Hill_09 be at Rock the Bells in L.A.? i heard otherwise
0,@b_renee Leno is gone they are only having re runs now
0,@B_Ri lol. awww. well i guess that won't work then! where the F is boho?
1,@B_Ride1 the beach of course!!! All the spots are there...but then u got some spots in hollywood and the Hardrock!!! Please believe!!
0,@B_Ride1 Ufortunately I am... bout to get ready for class
1,@B_Rob09 Aww thanks! Sometimes I feel like people may be annoyed by it. Glad somebody likes it!
1,@B_smak but who is it in relation to? you just randomly said it. so i'm pretty sure.. YOU are the nob
0,"@B_Smeezy have fuuuuuuuun i'm super sad i won't be in Cleveland this wkend lol, and good luck on your test tomorrow"
0,@B_St me too
0,"@B_Style_P damn did i just get rescheduled lol, next week works just fine. P.S. wear that red dress I like."
1,@B_Tab agreed
1,@B_Tab hey buddy! just letting ya know im performing tommorow at lava lounge
1,@B_Tab sometimes I wish I didn't know what I said. congrats your my 1000 tweet!
1,@B_tifullyTragic ... in London last night so give it a few hours &amp; I'm sure a few will appear
1,"@B_Wolf you, sir, seem to be doing well today. "
0,@b00mbambang i was gunna get it but now fml &gt;3
0,@b00z my bloody feed has died
1,@b0j3 Absolutely
1,@b0j3 Yea. Pa tut Wired pa The Economist
0,@B0NiiTA i never get hit on or talked shit too ....
1,@b0nika aight gnite. Do good on your test! I'll talk 2 ya later
1,@B0OTS lol Liz . I'm working my way around his beautiful face
1,@B0OTS thanks Liz xx
1,@B0OTS No worries Liz xx
0,@B0RNASTARtrell &amp;&amp; good cuz I want my baby to know what's up. Finally! &amp;&amp; I can't cuz I don't have a Ustream.
0,@B0RNASTARtrell Oh no. IDK if I even wanna know.
1,"@B0RR15 cool anyoo im off now, enjoy your eveningggg."
1,"@B0RR15 hahaha, sorry i found that funny "
0,@b0tz I was so sad when I saw you on TL on NYE that you didn't go to NKOTB and i heard you couldnt go again. I'm so sorry. I have anxiety
0,@B13B3R I'm sorry. You can try to whistle while you work. It worked for the dwarfs!
1,@b182soldier haha! that's more of a personal choice some opinions on the matter: http://www.geocities.com/fairyinboots53/vegans.html
0,@B1922 Hey Britt! How are you? I miss you
0,"@b1ng0bang0 Lol, yeah... thats a plan but I think its due to rain tomorrow "
1,"@B26Marauder Absolutely! And I love the name, Winston! "
0,@b33f4l0 I still don't qualify as mine was in December anyway super double sucks!
0,@b3anz That's gotta suck! At least u get to watch the game 2nite!
1,"@B3CKAR00 EEP i'm going to hack it, muahaha! direct message me your info "
0,"@b3love I just jogged, and ate fidello, lol, I can't believe my phone doesn't have pic mail "
1,@b3rn @reemski - so are we doing a road trip to Canberra then?
0,@b3tamike Did you get my voice message? I need my glasses desperately
1,@B4AfterWebRadio love your Bluebeard's Castle #operaplot very super clever
0,@B4dHorse Days mean nothing to me. According to my computer it's April 1st. It's been April 1st for 16 days. I am lost in time.
0,@B4dHorse IM NAWT!! I stopped sitting on it like 5 minutes ago
1,@b4dilist I feel the same way about Saturday!
1,@b4gamedesign I guess that explains what seems to happen to my students twenty minutes into class.
0,@b4k4n3k0 the only way i will ever be able to get close to beautiful women is if i develop a resistance to mace
0,@b4k4n3k0 you're a trent reznor? sorry to hear about the tiny penis
0,@b50 am not. Conference room is occupied
1,"@b50 do leme knw if i could be of help anytime. sms milind, he does reply."
0,"@b50 I used Gravity myself,bt unfortunately its paid So I hd to dump it &amp; moved on to twibble,which ain't as cool."
1,"@b50 I'll be there soon, to claim my coffee. "
0,"@b50 nevermind the sms cost...i am simply not able 2 register on twitter...I tried it thrice, still my mobile on twitter doesnt work "
1,@b50 see how misinformation spreads! see reply to @ravikapoor . i din ask her4her or her4him or him4him. will ask only for moiself
1,"@b50 There you go! Inspiration, if any more was needed A reply from @shashitharoor Now you need to find somebody who can refer you..."
1,"@b50 yup, me watching... alternating between IPL, F1 and &quot;From Russia With Love&quot; on cable.. "
1,"@BA_MF 's letter from muah is off to San Diego, the few, the proud the Marines "
0,@Ba5k3tcA5e o.o i HOPE SHE GETS BETTER
1,@baaders: okay. nekem is hasonl�an
1,@BaadJim it's because he's a woman
0,"@Baaheeyaah i know, it sucks too much unfair pre judging and writting off when it comes to these boys!"
1,"@Baaheeyaah thats awesome good luck with it hun, and yor rite it all pays off in the end thanks for yor encouraging words ily xoxo"
0,@Baaheeyaah yeah i hope i can get one i dnt think it will be easy tho aww thats not so bad hun at least its a job wen do u start?
1,@Baam_Its_Anna Nothing Just chilling out on a Sunday afternoon.
0,@babakahn All my friends met you the other day.I wanted to come too.I would have been there if it wasn't for the haram stuff.sob sob
1,@BabaMzungu i think they are called marabu or maribu or something with a -ma- and -bu- in it ugly beasts they are..toxic puu! love 'em!
0,"@babanyakayril yeah. But I'm still trying to find where to have that steak. We will be around menteng, but I don't want to eat at abuba "
0,@Babasfarmlife Had to post here. Having problems sending direct messages for some reason.
1,@BabbaJo I did right when it was released. I only searched my bday. Once I realized how many days old I was I quit using it
0,"@babbel : got problem with babbel, it cant load in my browser, both firefox &amp; chrome "
1,@babblelight RSL could call me a slobbery goat and i'd still die from grinning that he said something to me! not that he would say that
0,@babblesbear Riribear missing out
1,@babblingbrookie awesome! did you get to meet Sasha Vujacic from the Lakers? he made the first pitch and is a really nice guy!
1,@babblingbrookie happy birthday!!! I love you!! &lt;3
1,@babblingbrookie Hi Brooke! It's June 2 already here in the Philippines so happy birthday!
1,"@babblingbrookie I didn't know today was your birthday happy birthday, it's my sister's boyfriends birthday too! "
1,@babblingbrookie I saw you at the Dodger game. you sang well.
1,@babblingbrookie I was excited to hear randy jackson is helping you with your record! I love Hold up my Heart &amp; can't wait for your cd!
1,@babblingbrookie that's so cool! i love his song i'm yours!!! hope you're doin' great brooke!! cant wait for the album! love ya! -emily
0,@AtLaLaLand why can't Daddy C really exist
1,"@Atlanta7 Are you following @pembteaco? If not you really should, great tea, great people "
1,@Atlanta7 ha ha small world indeed - how funny
0,@Atlanta7 Ooo nooo the washing's out it can't!!
0,"@AtlantaJJ Lots of rampant speculation, but takes weeks to do toxicology tests. CSI has spoiled people for instant results. "
1,"@AtlantaJJ Thank you for that, she is going to be an excellent person to follow, I just know it "
1,@atlantapizza I'm a pizza snob and may not want to share my favorite spots because I don't want to ruin a good thing.
0,@atlanticmelody doesn't sound very fun did you manage to hide in corners?
1,@AtlantisJackson Have a good night
0,@atlantisjackson well i can't read ANYTHING Already posted. i really want to but if mom saw it it would not be good. Lol
0,@atlantisjewel you mad at me
1,@ATLcatalyst hey! Thanks for the follow
0,"@ATLCheap Just an FYI, the Free IMAX showing on Tuesday's sold out Thanks for the heads up though! I really enjoy your site."
0,"@atlcjj Oh, ouch! I only cast on the wrong number of stitches a few times in a row."
0,@atlemar I am jealous.
0,@ATLHustlerClub awwww i'll be at a concert tonight
1,@ATLHustlerClub ill be there after i get home tonight! just dont end it early
